source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
PubMed,28836116.0,10.1007/s12640-017-9780-3,2018.0,Mechanisms and Effects Posed by Neurotoxic Products of Cyanobacteria/Microbial Eukaryotes/Dinoflagellates in Algae Blooms: a Review.,"Environmental toxins produced by cyanobacteria and dinoflagellates have increasingly become a public health concern due to their ability to damage several tissues in humans. In particular, emerging evidence has called attention to the neurodegenerative effects of the cyanobacterial toxin β-N-methylamino-L-alanine (BMAA). Furthermore, other toxins such as anatoxin, saxitoxin, microcystin, nodularin and ciguatoxin also have a different range of effects on human tissues, including hepatotoxicity, neurotoxicity and gastrointestinal irritation. However, the vast majority of known environmental toxins have not yet been examined in the context of neurodegenerative disease. This review aims to investigate whether neurotoxic mechanisms can be demonstrated in all aforementioned toxins, and whether there exists a link to neurodegeneration. Management of toxin exposure and potential neuroprotective compounds is also discussed. Collectively, all aforementioned microbial toxins are likely to exert some form of neuronal damage, with many of their modes of action consistent with neurodegeneration. This is important in advancing our current understanding of the cytotoxic potential of environmental toxins upon human brain function, particularly in the context of age-related neurodegenerative disease.",Neurotoxicity research,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1007/s12640-017-9780-3,28836116.0,mechanisms and effects posed by neurotoxic products of cyanobacteria microbial eukaryotes dinoflagellates in algae blooms a review,doi:10.1007/s12640-017-9780-3,,10,dinoflagellate_stx,cross_taxa,1,0,1,2,1,saxitoxin,,dinoflagellates,cyanobacteria; cyanobacterial,environmental
PubMed,28370934.0,10.1002/anie.201612461,2017.0,Synthesis and Identification of Key Biosynthetic Intermediates for the Formation of the Tricyclic Skeleton of Saxitoxin.,"Saxitoxin (STX) and its analogues are potent voltage-gated sodium channel blockers biosynthesized by freshwater cyanobacteria and marine dinoflagellates. We previously identified genetically predicted biosynthetic intermediates of STX at early stages, Int-A' and Int-C'2, in these microorganisms. However, the mechanism to form the tricyclic skeleton of STX was unknown. To solve this problem, we screened for unidentified intermediates by analyzing the results from previous incorporation experiments with <sup>15</sup> N-labeled Int-C'2. The presence of monohydroxy-Int-C'2 and possibly Int-E' was suggested, and 11-hydroxy-Int-C'2 and Int-E' were identified from synthesized standards and LC-MS. Furthermore, we observed that the hydroxy group at C11 of 11-hydroxy-Int-C'2 was slowly replaced by CD<sub>3</sub> O in CD<sub>3</sub> OD. Based on this characteristic reactivity, we propose a possible mechanism to form the tricyclic skeleton of STX via a bicyclic intermediate from 11-hydroxy-Int-C'2.",Angewandte Chemie (International ed. in English),cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1002/anie.201612461,28370934.0,synthesis and identification of key biosynthetic intermediates for the formation of the tricyclic skeleton of saxitoxin,doi:10.1002/anie.201612461,,10,dinoflagellate_stx,cross_taxa,2,0,1,1,0,saxitoxin; stx,,dinoflagellates,cyanobacteria,
CrossRef,,10.1063/1.4931249,2015.0,SxtA gene sequence analysis of dinoflagellate Alexandrium minutum,,AIP Conference Proceedings,cyanobacteria sxtA,cyanobacteria_stx,,,10.1063/1.4931249,,sxta gene sequence analysis of dinoflagellate alexandrium minutum,doi:10.1063/1.4931249,,10,low_relevance_or_noise,dinoflagellate,0,1,3,0,0,,sxta,alexandrium; alexandrium minutum; dinoflagellate,,
OpenAlex,,10.1002/lno.10012,2014.0,"The effects of elevated CO<sub>2</sub> on the growth and toxicity of field populations and cultures of the saxitoxin-producing dinoflagellate, <i>Alexandrium fundyense</i>","indicates that acidification promoted by eutrophication or climate change can intensify these, and perhaps other, harmful algal blooms.",Limnology and Oceanography,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W2153995609,,10.1002/lno.10012,,the effects of elevated co 2 on the growth and toxicity of field populations and cultures of the saxitoxin producing dinoflagellate alexandrium fundyense,doi:10.1002/lno.10012,,10,dinoflagellate_stx,dinoflagellate,1,0,3,0,1,saxitoxin,,alexandrium; alexandrium fundyense; dinoflagellate,,climate
OpenAlex,,10.1007/s11356-012-1377-z,2012.0,The quantitative real-time PCR applications in the monitoring of marine harmful algal bloom (HAB) species,"In the last decade, various molecular methods (e.g., fluorescent hybridization assay, sandwich hybridization assay, automatized biosensor detection, real-time PCR assay) have been developed and implemented for accurate and specific identification and estimation of marine toxic microalgal species. This review focuses on the recent quantitative real-time PCR (qrt-PCR) technology developed for the control and monitoring of the most important taxonomic phytoplankton groups producing biotoxins with relevant negative impact on human health, the marine environment, and related economic activities. The high specificity and sensitivity of the qrt-PCR methods determined by the adequate choice of the genomic target gene, nucleic acid purification protocol, quantification through the standard curve, and type of chemical detection method make them highly efficient and therefore applicable to harmful algal bloom phenomena. Recent development of qrt-PCR-based assays using the target gene of toxins, such as saxitoxin compounds, has allowed more precise quantification of toxigenic species (i.e., Alexandrium catenella) abundance. These studies focus only on toxin-producing species in the marine environment. Therefore, qrt-PCR technology seems to offer the advantages of understanding the ecology of harmful algal bloom species and facilitating the management of their outbreaks.",Environmental Science and Pollution Research,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W1994848574,,10.1007/s11356-012-1377-z,,the quantitative real time pcr applications in the monitoring of marine harmful algal bloom hab species,doi:10.1007/s11356-012-1377-z,,10,dinoflagellate_stx,dinoflagellate,1,0,2,0,3,saxitoxin,,alexandrium; alexandrium catenella,,bloom; hab; harmful algal bloom
OpenAlex,,10.1186/1476-069x-7-s2-s2,2008.0,Centers for Oceans and Human Health: a unified approach to the challenge of harmful algal blooms,"BACKGROUND: Harmful algal blooms (HABs) are one focus of the national research initiatives on Oceans and Human Health (OHH) at NIEHS, NOAA and NSF. All of the OHH Centers, from the east coast to Hawaii, include one or more research projects devoted to studying HAB problems and their relationship to human health. The research shares common goals for understanding, monitoring and predicting HAB events to protect and improve human health: understanding the basic biology of the organisms; identifying how chemistry, hydrography and genetic diversity influence blooms; developing analytical methods and sensors for cells and toxins; understanding health effects of toxin exposure; and developing conceptual, empirical and numerical models of bloom dynamics. RESULTS: In the past several years, there has been significant progress toward all of the common goals. Several studies have elucidated the effects of environmental conditions and genetic heterogeneity on bloom dynamics. New methods have been developed or implemented for the detection of HAB cells and toxins, including genetic assays for Pseudo-nitzschia and Microcystis, and a biosensor for domoic acid. There have been advances in predictive models of blooms, most notably for the toxic dinoflagellates Alexandrium and Karenia. Other work is focused on the future, studying the ways in which climate change may affect HAB incidence, and assessing the threat from emerging HABs and toxins, such as the cyanobacterial neurotoxin beta-N-methylamino-L-alanine. CONCLUSION: Along the way, many challenges have been encountered that are common to the OHH Centers and also echo those of the wider HAB community. Long-term field data and basic biological information are needed to develop accurate models. Sensor development is hindered by the lack of simple and rapid assays for algal cells and especially toxins. It is also critical to adequately understand the human health effects of HAB toxins. Currently, we understand best the effects of acute toxicity, but almost nothing is known about the effects of chronic, subacute toxin exposure. The OHH initiatives have brought scientists together to work collectively on HAB issues, within and across regions. The successes that have been achieved highlight the value of collaboration and cooperation across disciplines, if we are to continue to advance our understanding of HABs and their relationship to human health.",Environmental Health,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W1980248872,,10.1186/1476-069x-7-s2-s2,,centers for oceans and human health a unified approach to the challenge of harmful algal blooms,doi:10.1186/1476-069x-7-s2-s2,,10,low_relevance_or_noise,cross_taxa,0,0,2,1,4,,,alexandrium; dinoflagellates,cyanobacterial,bloom; climate; environmental; hab
CrossRef,,10.1093/oso/9780195084771.003.0392,2000.0,Saxitoxin,"<jats:title>Abstract</jats:title>
                  <jats:p>Saxitoxin (STX), a heat-stable neurotoxin produced by some marine dinoflagellates, binds specifically to voltagesensitive sodium channels. The organisms that produce this molecule are thought to be responsible for the so-called red tides observed since antiquity. The first record of such an event appeared in Exodus 7:20-21:</jats:p>
                  <jats:p>And all the waters that were in the river were turned to blood. And the fish that were in the river died; and the river stank and the Egyptians could not drink the water of the river.</jats:p>
                  <jats:p>Although many theories were proposed for the occurrence of poisonous shellfish throughout the eighteenth and nineteenth centuries, the actual cause was not known until 1927, when outbreaks of mussel poisoning occurred along the central California coast. At that time, a connection be tween red tides and poisonous shellfish was proposed (25). It was suspected that dinoflagellates, upon which the mussels were feeding, might be poisonous. Acidic water extracts of the dinoflagellates in the mussels killed mice in exactly the same manner. The dinoflagellate was identified as Gon yaulax catanella (24,25).</jats:p>",Experimental and Clinical Neurotoxicology,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1093/oso/9780195084771.003.0392,,saxitoxin,doi:10.1093/oso/9780195084771.003.0392,,10,dinoflagellate_stx,dinoflagellate,2,0,2,0,0,saxitoxin; stx,,dinoflagellate; dinoflagellates,,
OpenAlex,,10.1126/science.162.3856.915,1968.0,Toxins of a Blue-Green Alga: Similarity to Saxitoxin,"Toxins were isolated from the freshwater blue-green alga Aphanizomenon flos-aquae. The toxic fractions were characterized by paper and thin-layer chromatography, isolation characteristics, infrared spectra, physiological activity, and reactivity with specific color reagents. The toxic fractions appear to be similar, if not identical, to saxitoxin (paralytic shellfish toxin), which is produced by the marine dinoflagellate Gonyaulax catenella.",Science,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W2090712240,,10.1126/science.162.3856.915,,toxins of a blue green alga similarity to saxitoxin,doi:10.1126/science.162.3856.915,,10,dinoflagellate_stx,cross_taxa,2,0,1,1,0,paralytic shellfish toxin; saxitoxin,,dinoflagellate,aphanizomenon,
PubMed,5684499.0,,1968.0,Toxins of a blue-green alga: similarity to saxitoxin.,"Toxins were isolated from the freshwater blue-green alga Aphanizomenon flos-aquae. The toxic fractions were characterized by paper and thin-layer chromatography, isolation characteristics, infrared spectra, physiological activity, and reactivity with specific color reagents. The toxic fractions appear to be similar, if not identical, to saxitoxin (paralytic shellfish toxin), which is produced by the marine dinoflagellate Gonyaulax catenella.","Science (New York, N.Y.)",Aphanizomenon saxitoxin,cyanobacteria_stx,,,,5684499.0,toxins of a blue green alga similarity to saxitoxin,pmid:5684499.0,,10,dinoflagellate_stx,cross_taxa,2,0,1,1,0,paralytic shellfish toxin; saxitoxin,,dinoflagellate,aphanizomenon,
CrossRef,,10.1021/acs.est.5b03298.s001,,The sxt Gene and Paralytic Shellfish Poisoning Toxins as Markers for the Monitoring of Toxic Alexandrium Species Blooms,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1021/acs.est.5b03298.s001,,the sxt gene and paralytic shellfish poisoning toxins as markers for the monitoring of toxic alexandrium species blooms,doi:10.1021/acs.est.5b03298.s001,,9,high_confidence_stx_biosynthesis,dinoflagellate,1,1,1,0,0,paralytic shellfish poisoning,sxt gene,alexandrium,,
CrossRef,,10.1021/acs.est.5b03298.s002,,The sxt Gene and Paralytic Shellfish Poisoning Toxins as Markers for the Monitoring of Toxic Alexandrium Species Blooms,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1021/acs.est.5b03298.s002,,the sxt gene and paralytic shellfish poisoning toxins as markers for the monitoring of toxic alexandrium species blooms,doi:10.1021/acs.est.5b03298.s002,,9,high_confidence_stx_biosynthesis,dinoflagellate,1,1,1,0,0,paralytic shellfish poisoning,sxt gene,alexandrium,,
CrossRef,,10.1021/acs.est.5b03298.s003,,The sxt Gene and Paralytic Shellfish Poisoning Toxins as Markers for the Monitoring of Toxic Alexandrium Species Blooms,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1021/acs.est.5b03298.s003,,the sxt gene and paralytic shellfish poisoning toxins as markers for the monitoring of toxic alexandrium species blooms,doi:10.1021/acs.est.5b03298.s003,,9,high_confidence_stx_biosynthesis,dinoflagellate,1,1,1,0,0,paralytic shellfish poisoning,sxt gene,alexandrium,,
CrossRef,,10.1021/acs.est.5b03298.s004,,The sxt Gene and Paralytic Shellfish Poisoning Toxins as Markers for the Monitoring of Toxic Alexandrium Species Blooms,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1021/acs.est.5b03298.s004,,the sxt gene and paralytic shellfish poisoning toxins as markers for the monitoring of toxic alexandrium species blooms,doi:10.1021/acs.est.5b03298.s004,,9,high_confidence_stx_biosynthesis,dinoflagellate,1,1,1,0,0,paralytic shellfish poisoning,sxt gene,alexandrium,,
CrossRef,,10.1021/acs.est.5b03298.s005,,The sxt Gene and Paralytic Shellfish Poisoning Toxins as Markers for the Monitoring of Toxic Alexandrium Species Blooms,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1021/acs.est.5b03298.s005,,the sxt gene and paralytic shellfish poisoning toxins as markers for the monitoring of toxic alexandrium species blooms,doi:10.1021/acs.est.5b03298.s005,,9,high_confidence_stx_biosynthesis,dinoflagellate,1,1,1,0,0,paralytic shellfish poisoning,sxt gene,alexandrium,,
CrossRef,,10.1021/acs.est.5b03298.s006,,The sxt Gene and Paralytic Shellfish Poisoning Toxins as Markers for the Monitoring of Toxic Alexandrium Species Blooms,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1021/acs.est.5b03298.s006,,the sxt gene and paralytic shellfish poisoning toxins as markers for the monitoring of toxic alexandrium species blooms,doi:10.1021/acs.est.5b03298.s006,,9,high_confidence_stx_biosynthesis,dinoflagellate,1,1,1,0,0,paralytic shellfish poisoning,sxt gene,alexandrium,,
CrossRef,,10.1021/acs.est.5b03298.s007,,The sxt Gene and Paralytic Shellfish Poisoning Toxins as Markers for the Monitoring of Toxic Alexandrium Species Blooms,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1021/acs.est.5b03298.s007,,the sxt gene and paralytic shellfish poisoning toxins as markers for the monitoring of toxic alexandrium species blooms,doi:10.1021/acs.est.5b03298.s007,,9,high_confidence_stx_biosynthesis,dinoflagellate,1,1,1,0,0,paralytic shellfish poisoning,sxt gene,alexandrium,,
CrossRef,,10.14711/thesis-b776178,,Radiobiosynthesis of paralytic shellfish toxins in the dinoflagellate alexandrium tamarense,,,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.14711/thesis-b776178,,radiobiosynthesis of paralytic shellfish toxins in the dinoflagellate alexandrium tamarense,doi:10.14711/thesis-b776178,,9,dinoflagellate_stx,dinoflagellate,1,0,3,0,0,paralytic shellfish toxins,,alexandrium; alexandrium tamarense; dinoflagellate,,
OpenAlex,,10.3390/md21090497,2023.0,Nutrient Deficiencies Impact on the Cellular and Metabolic Responses of Saxitoxin Producing Alexandrium minutum: A Transcriptomic Perspective,"'s response to nutrient deficiencies, furthering our understanding of the ecophysiological response of HABs to environmental change.",Marine Drugs,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W4386838213,,10.3390/md21090497,,nutrient deficiencies impact on the cellular and metabolic responses of saxitoxin producing alexandrium minutum a transcriptomic perspective,doi:10.3390/md21090497,,9,dinoflagellate_stx,dinoflagellate,1,0,2,0,2,saxitoxin,,alexandrium; alexandrium minutum,,environmental; nutrient
OpenAlex,,10.3389/fmicb.2019.02629,2019.0,Transcriptomic Profile and Sexual Reproduction-Relevant Genes of Alexandrium minutum in Response to Nutritional Deficiency,"revealed that N and P deficiency induced responses associated with stress response, photosynthetic efficiency, toxin biosynthesis, and sexual reproduction. Our data indicate that algae change their trophic modes (to facultative mixotrophy) and related physiological reactions under stress conditions; this possibly represents an ecological adaption strategy in the algal life cycle.",Frontiers in Microbiology,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W2988929158,,10.3389/fmicb.2019.02629,,transcriptomic profile and sexual reproduction relevant genes of alexandrium minutum in response to nutritional deficiency,doi:10.3389/fmicb.2019.02629,,9,low_relevance_or_noise,dinoflagellate,0,1,2,0,1,,toxin biosynthesis,alexandrium; alexandrium minutum,,stress
OpenAlex,,10.3354/meps10047,2012.0,Global change and the future of harmful algal blooms in the ocean,"The frequency and intensity of harmful algal blooms (HABs) and phytoplankton community shifts toward toxic species have increased worldwide. Although most research has focused on eutrophication as the cause of this trend, many other global-and regional-scale anthropogenic influences may also play a role. Ocean acidification (high pCO 2 /low pH), greenhouse warming, shifts in nutrient availability, ratios, and speciation, changing exposure to solar irradiance, and altered salinity all have the potential to profoundly affect the growth and toxicity of these phytoplankton. Except for ocean acidification, the effects of these individual factors on harmful algae have been studied extensively. In this review, we summarize our understanding of the influence of each of these single factors on the physiological properties of important marine HAB groups. We then examine the much more limited literature on how rising CO 2 together with these other concurrent environmental changes may affect these organisms, including what is possibly the most critical property of many species: toxin production. New work with several diatom and dinoflagellate species suggests that ocean acidification combined with nutrient limitation or temperature changes may dramatically increase the toxicity of some harmful groups. This observation underscores the need for more in-depth consideration of poorly understood interactions between multiple global change variables on HAB physiology and ecology. A key limitation of global change experiments is that they typically span only a few algal generations, making it difficult to predict whether they reflect likely future decadal-or century-scale trends. We conclude by calling for thoughtfully designed experiments and observations that include adequate consideration of complex multivariate interactive effects on the long-term responses of HABs to a rapidly changing future marine environment.",Marine Ecology Progress Series,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2312205405,,10.3354/meps10047,,global change and the future of harmful algal blooms in the ocean,doi:10.3354/meps10047,,9,low_relevance_or_noise,dinoflagellate,0,0,1,0,7,,,dinoflagellate,,environmental; hab; irradiance; nutrient; salinity; temperature; warming
OpenAlex,,10.4319/lo.2011.56.6.2161,2011.0,"Comparative effects of urea, ammonium, and nitrate on phytoplankton abundance, community composition, and toxicity in hypereutrophic freshwaters","Dissolved nitrogen (N) as urea ([NH 2 ] 2 CO), nitrate (NO ‐ 3 ), and ammonium (NH + 4 ) was added to naturally phosphorus (P)‐rich lake water (up to 175 µg P L ‐1 ) to test the hypotheses that pollution of hypereutrophic lakes with N increases total algal abundance, alters community composition, and favors toxic cyanobacteria that do not fix atmospheric N 2 . Monthly experiments were conducted in triplicate in polymictic Wascana Lake, Saskatchewan, Canada, during July, August, and September 2008 using large (&gt; 3140 liters) enclosures. Addition of all forms of N added at 6 mg N L ‐1 increased total algal abundance (as chlorophyll a ) by up to 350% relative to controls during August and September, when soluble reactive P (SRP) was &gt; 50 µg P L ‐1 and dissolved N : P was &lt; 20 : 1 by mass. In particular, NH + 4 and urea favored non‐heterocystous cyanobacteria and chlorophytes and NO ‐ 3 , urea promoted chlorophytes, some cyanobacteria, and transient blooms of siliceous algae, whereas N 2 ‐fixing cyanobacteria and dinoflagellates exhibited little response to added N. Added N also increased microcystin production by up to 13‐fold in August and September, although the magnitude of response varied with N species and predominant algal taxon ( Planktothrix agardhii , Microcystis spp.). These findings demonstrate that pollution with N intensifies eutrophication and algal toxicity in lakes with elevated concentrations of SRP and low N : P, and that the magnitude of these effects depends on the chemical form, and hence source, of N.",Limnology and Oceanography,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W2136532935,,10.4319/lo.2011.56.6.2161,,comparative effects of urea ammonium and nitrate on phytoplankton abundance community composition and toxicity in hypereutrophic freshwaters,doi:10.4319/lo.2011.56.6.2161,,9,low_relevance_or_noise,cross_taxa,0,0,1,2,3,,,dinoflagellates,cyanobacteria; planktothrix,nitrate; nitrogen; phosphorus
PubMed,20479965.0,10.3390/md8041011,2010.0,Biosynthesis and molecular genetics of polyketides in marine dinoflagellates.,"Marine dinoflagellates are the single most important group of algae that produce toxins, which have a global impact on human activities. The toxins are chemically diverse, and include macrolides, cyclic polyethers, spirolides and purine alkaloids. Whereas there is a multitude of studies describing the pharmacology of these toxins, there is limited or no knowledge regarding the biochemistry and molecular genetics involved in their biosynthesis. Recently, however, exciting advances have been made. Expressed sequence tag sequencing studies have revealed important insights into the transcriptomes of dinoflagellates, whereas other studies have implicated polyketide synthase genes in the biosynthesis of cyclic polyether toxins, and the molecular genetic basis for the biosynthesis of paralytic shellfish toxins has been elucidated in cyanobacteria. This review summarises the recent progress that has been made regarding the unusual genomes of dinoflagellates, the biosynthesis and molecular genetics of dinoflagellate toxins. In addition, the evolution of these metabolic pathways will be discussed, and an outlook for future research and possible applications is provided.",Marine drugs,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.3390/md8041011,20479965.0,biosynthesis and molecular genetics of polyketides in marine dinoflagellates,doi:10.3390/md8041011,,9,dinoflagellate_stx,cross_taxa,1,0,2,1,0,paralytic shellfish toxins,,dinoflagellate; dinoflagellates,cyanobacteria,
OpenAlex,,10.3354/meps181163,1999.0,Copepod grazing selection and particle discrimination on the basis of PSP toxin content,"Omnivorous copepods are capable of discriminatory feedlng using mechano-and chemosensory mechamsms. The presence of phycotoxins in phytoplankton often results in reduced consumption of such potential prey by copepods, though it has not been clear if this is the result of dlscriminatory feeding by either tactile (mechanosensory) or chemosensory recognition of toxic prey, or perhaps a physiological response to ingested newotoxic compounds. In this study, experiments were performed to determine whether 3 species of marine copepods (Acartia tonsa, Centropages hamatus, and Eurytemora herdmani) that commonly CO-occur with toxic Alexandrium spp. dinoflagellates were capable of discriminating between cultured Alexandnum spp. strains on the basis of paralytic shellfish poisoning (PSP) toxin content, i.e. by chemosensory means, using Live fluorescently labeled cells. Additional experiments investigated whether toxic cells in mixtures with non-toxic alternate species of dlnoflagellates affected either prey selection or total carbon consumption rates of copepods, and whether daily carbon rations could be maintained on both toxic and non-toxic Alexandrium spp. monoculture diets. Results indicated that all 3 copepod species could discriminate between toxic and nontoxic Alexandrium spp cells by chemosensory means, suggesting that selective behavior, rather than physiological effects, governs the grazing response of copepods exposed to toxic prey. Prey selection in mixtures of several dinoflagellate species depended on whether the Alexandrium spp. cells present were toxic or non-toxic. C. hamatus and E. herdmani (but not A. tonsa) maintained daily carbon rations despite the presence of toxic Alexandrium spp., chiefly through increased consumption of alternate prey. For A. tonsa and C. hamatus, carbon rations were not equivalent between toxic and non-toxic Alexandrium spp. monoculture dlets, indicating strong aversions to PSP toxins, and the potential for physiological effects when no other food is a v d a b l e . In all experiments feeding behavior varied among copepod species, suggesting that grazing pressure on toxic Alexandrium spp, is not uniform throughout the zooplankton commumty. The grazer-deterrent effects observed have implications for the function of PSP toxins.",Marine Ecology Progress Series,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2066440514,,10.3354/meps181163,,copepod grazing selection and particle discrimination on the basis of psp toxin content,doi:10.3354/meps181163,,9,dinoflagellate_stx,dinoflagellate,1,0,3,0,0,paralytic shellfish poisoning,,alexandrium; dinoflagellate; dinoflagellates,,
CrossRef,,10.1016/0041-0101(87)90267-4,1987.0,Dinoflagellate Gymnodinium catenatum as the source of paralytic shellfish toxins in Tasmanian shellfish,,Toxicon,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,,,10.1016/0041-0101(87)90267-4,,dinoflagellate gymnodinium catenatum as the source of paralytic shellfish toxins in tasmanian shellfish,doi:10.1016/0041-0101(87)90267-4,,9,dinoflagellate_stx,dinoflagellate,1,0,3,0,0,paralytic shellfish toxins,,dinoflagellate; gymnodinium; gymnodinium catenatum,,
PubMed,34974311.0,10.1016/j.aquatox.2021.106070,2022.0,Chronic exposure to sublethal concentrations of saxitoxin reduces antioxidant activity and immunity in zebrafish but does not affect reproductive parameters.,"Saxitoxin produced by dinoflagellates and cyanobacteria can be transferred to humans through intoxicated organisms such as fish, but limited research has addressed the adverse effects of this toxin on aquatic organisms. In this study, we measured the potential effects of a 90-day exposure to saxitoxin (0.1 or 1 µg·L <sup>-</sup> <sup>1</sup>) on body weight and length, antioxidant defense system, immunity, sex hormones, and genes involved in associated key metabolic pathways in zebrafish (Danio rerio). Significant impairments in body weight and length were observed in response to 1 µg·L <sup>-</sup> <sup>1</sup> saxitoxin in both male and female zebrafish. A significant increase in the levels of malondialdehyde, together with decreased enzymatic activities of catalase and superoxide dismutase, was observed in fish of both sexes exposed to 1 µg·L <sup>-</sup> <sup>1</sup> saxitoxin, indicating the occurrence of lipid peroxidation and oxidative stress. Immune parameters such as alternative complement activity, lysozyme activity, and immunoglobulin content were also significantly reduced. However, exposure of male and female zebrafish to saxitoxin for 90 days did not significantly affect reproductive parameters such as the gonadosomatic index and plasma concentrations of vitellogenin, estradiol, and 11-keto testosterone. Transcriptional responses showed similar trends to those of the biochemical parameters, as genes involved in the antioxidant defense system and immunity were downregulated, whereas the transcription of genes related to reproductive metabolism showed no significant change upon treatment with 1 µg·L <sup>-</sup> <sup>1</sup> saxitoxin. Our findings indicate that long-term exposure to a sublethal concentration of saxitoxin can inhibit growth through induction of oxidative stress and immunosuppression, while the reproductive parameters of zebrafish are not a main target of this toxin at sublethal concentrations.","Aquatic toxicology (Amsterdam, Netherlands)",cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1016/j.aquatox.2021.106070,34974311.0,chronic exposure to sublethal concentrations of saxitoxin reduces antioxidant activity and immunity in zebrafish but does not affect reproductive parameters,doi:10.1016/j.aquatox.2021.106070,,8,dinoflagellate_stx,cross_taxa,1,0,1,1,1,saxitoxin,,dinoflagellates,cyanobacteria,stress
OpenAlex,,10.3390/microorganisms8010107,2020.0,Temporal Variability of Virioplankton during a Gymnodinium catenatum Algal Bloom,"were more abundant. Temperature and nutrients were the main contributors to the dynamic structure of the viral community. Some obvious correlations were found between dominant viral species and host biomass. Functional analysis indicated some functional genes had dramatic response in algal-associated viral assemblages, especially the CAZyme encoding genes. This work expands the existing knowledge of algal-associated viruses by characterizing viral composition and function across a complete algal bloom cycle. Our data provide supporting evidence that viruses participate in dinoflagellate bloom dynamics under natural conditions.",Microorganisms,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W2998963288,,10.3390/microorganisms8010107,,temporal variability of virioplankton during a gymnodinium catenatum algal bloom,doi:10.3390/microorganisms8010107,,8,low_relevance_or_noise,dinoflagellate,0,0,3,0,2,,,dinoflagellate; gymnodinium; gymnodinium catenatum,,bloom; temperature
OpenAlex,,10.3390/microorganisms7080222,2019.0,The Genetic Basis of Toxin Biosynthesis in Dinoflagellates,"In marine ecosystems, dinoflagellates can become highly abundant and even dominant at times, despite their comparatively slow growth rates. One factor that may play a role in their ecological success is the production of complex secondary metabolite compounds that can have anti-predator, allelopathic, or other toxic effects on marine organisms, and also cause seafood poisoning in humans. Our knowledge about the genes involved in toxin biosynthesis in dinoflagellates is currently limited due to the complex genomic features of these organisms. Most recently, the sequencing of dinoflagellate transcriptomes has provided us with valuable insights into the biosynthesis of polyketide and alkaloid-based toxin molecules in dinoflagellate species. This review synthesizes the recent progress that has been made in understanding the evolution, biosynthetic pathways, and gene regulation in dinoflagellates with the aid of transcriptomic and other molecular genetic tools, and provides a pathway for future studies of dinoflagellates in this exciting omics era.",Microorganisms,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W2965742803,,10.3390/microorganisms7080222,,the genetic basis of toxin biosynthesis in dinoflagellates,doi:10.3390/microorganisms7080222,,8,low_relevance_or_noise,dinoflagellate,0,1,2,0,0,,toxin biosynthesis,dinoflagellate; dinoflagellates,,
