source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
CrossRef,,10.1201/b13853-6,2013.0,- Oxygenic Photosynthesis in Cyanobacteria,,Stress Biology of Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1201/b13853-6,,oxygenic photosynthesis in cyanobacteria,doi:10.1201/b13853-6,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1201/b13853-7,2013.0,- Water Oxidation and Water-Oxidizing Complex in Cyanobacteria,,Stress Biology of Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1201/b13853-7,,water oxidation and water oxidizing complex in cyanobacteria,doi:10.1201/b13853-7,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1201/b13853-8,2013.0,"- Origin, Evolution, and Interaction of Bioenergetic Processes in Cyanobacteria under Normal and Stressful Environments",,Stress Biology of Cyanobacteria,saxitoxin evolution cyanobacteria,cyanobacteria_stx,,,10.1201/b13853-8,,origin evolution and interaction of bioenergetic processes in cyanobacteria under normal and stressful environments,doi:10.1201/b13853-8,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.2175/106143013x13698672322903,2013.0,Substratum‐Associated Microbiota,"This review of literature published in 2012 covers topics on substratum‐associated microbiota (algae and bacteria) from a variety of aquatic environments, especially freshwater ecosystems. It is not a comprehensive review, rather aims to highlight aspects of methods, taxonomy and systematics, ecology, and current environmental issues such as nuisance taxa, pollutants and climate change.",Water Environment Research,cyanobacteria sxtG,cyanobacteria_stx,https://openalex.org/W4244097208,,10.2175/106143013x13698672322903,,substratum associated microbiota,doi:10.2175/106143013x13698672322903,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,climate; environmental
OpenAlex,,10.2478/10004-1254-64-2013-2320,2013.0,Human Exposure to Cyanotoxins and their Effects on Health,"Cyanotoxins are secondary metabolites produced by cyanobacteria. They pose a threat to human health and the environment. This review summarises the existing data on human exposure to cyanotoxins through drinking water, recreational activities (e.g., swimming, canoeing or bathing), the aquatic food web, terrestrial plants, food supplements, and haemodialysis. Furthermore, it discusses the tolerable daily intake and guideline values for cyanotoxins (especially microcystins) as well as the need to implement risk management measures via national and international legislation.",Archives of Industrial Hygiene and Toxicology,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2148071557,,10.2478/10004-1254-64-2013-2320,,human exposure to cyanotoxins and their effects on health,doi:10.2478/10004-1254-64-2013-2320,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.3390/microorganisms1010071,2013.0,Transcription and Maturation of mRNA in Dinoflagellates,"Dinoflagellates are of great importance to the marine ecosystem, yet scant details of how gene expression is regulated at the transcriptional level are available. Transcription is of interest in the context of the chromatin structure in the dinoflagellates as it shows many differences from more typical eukaryotic cells. Here we canvas recent transcriptome profiles to identify the molecular building blocks available for the construction of the transcriptional machinery and contrast these with those used by other systems. Dinoflagellates display a clear paucity of specific transcription factors, although surprisingly, the rest of the basic transcriptional machinery is not markedly different from what is found in the close relatives to the dinoflagellates.",Microorganisms,cyanobacteria sxtG,cyanobacteria_stx,https://openalex.org/W2005516205,,10.3390/microorganisms1010071,,transcription and maturation of mrna in dinoflagellates,doi:10.3390/microorganisms1010071,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellates,,
CrossRef,,10.1007/978-94-007-3855-3_1,2012.0,Introduction to the Cyanobacteria,,Ecology of Cyanobacteria II,cyanobacteria sxtA,cyanobacteria_stx,,,10.1007/978-94-007-3855-3_1,,introduction to the cyanobacteria,doi:10.1007/978-94-007-3855-3_1,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/978-94-007-3855-3_10,2012.0,Subaerial Cyanobacteria,,Ecology of Cyanobacteria II,cyanobacteria sxtA,cyanobacteria_stx,,,10.1007/978-94-007-3855-3_10,,subaerial cyanobacteria,doi:10.1007/978-94-007-3855-3_10,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/978-94-007-3855-3_16,2012.0,"Cyanobacteria, Oil – and Cyanofuel?",,Ecology of Cyanobacteria II,cyanobacteria sxtA,cyanobacteria_stx,,,10.1007/978-94-007-3855-3_16,,cyanobacteria oil and cyanofuel,doi:10.1007/978-94-007-3855-3_16,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1016/b978-0-12-394313-2.00006-8,2012.0,A Genomic View of Secondary Metabolite Production in Cyanobacteria,,Advances in botanical research,cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W207467659,,10.1016/b978-0-12-394313-2.00006-8,,a genomic view of secondary metabolite production in cyanobacteria,doi:10.1016/b978-0-12-394313-2.00006-8,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/b978-0-12-404634-4.00002-4,2012.0,Cyanobacteria as a Source of Natural Products,,Methods in Enzymology,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1016/b978-0-12-404634-4.00002-4,,cyanobacteria as a source of natural products,doi:10.1016/b978-0-12-404634-4.00002-4,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1016/j.hal.2012.01.003,2012.0,Detection and identification of potentially toxic cyanobacteria: Ubiquitous distribution of Microcystis aeruginosa and Cuspidothrix issatschenkoi in Japanese lakes,,Harmful Algae,cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2121124388,,10.1016/j.hal.2012.01.003,,detection and identification of potentially toxic cyanobacteria ubiquitous distribution of microcystis aeruginosa and cuspidothrix issatschenkoi in japanese lakes,doi:10.1016/j.hal.2012.01.003,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1055/s-0032-1320345,2012.0,Genomics-guided new insights on natural product biosynthesis in filamentous cyanobacteria,,Planta Medica,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1055/s-0032-1320345,,genomics guided new insights on natural product biosynthesis in filamentous cyanobacteria,doi:10.1055/s-0032-1320345,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1201/b14316-4,2012.0,) The species concept in bacteria and cyanobacteria,,Handbook of Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1201/b14316-4,,the species concept in bacteria and cyanobacteria,doi:10.1201/b14316-4,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.3410/f.717950051.793455301,2012.0,Faculty Opinions recommendation of Efficient phage-mediated pigment biosynthesis in oceanic cyanobacteria.,,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.3410/f.717950051.793455301,,faculty opinions recommendation of efficient phage mediated pigment biosynthesis in oceanic cyanobacteria,doi:10.3410/f.717950051.793455301,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/978-3-642-11274-4_379,2011.0,"Cyanobacteria, Diversity and Evolution of",,Encyclopedia of Astrobiology,saxitoxin evolution cyanobacteria,cyanobacteria_stx,,,10.1007/978-3-642-11274-4_379,,cyanobacteria diversity and evolution of,doi:10.1007/978-3-642-11274-4_379,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/978-94-007-0388-9_11,2011.0,The Evolution of Cyanobacteria and Photosynthesis,,Bioenergetic Processes of Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1007/978-94-007-0388-9_11,,the evolution of cyanobacteria and photosynthesis,doi:10.1007/978-94-007-0388-9_11,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/978-94-007-0388-9_24,2011.0,Tools for Genetic Manipulation of Cyanobacteria,,Bioenergetic Processes of Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.1007/978-94-007-0388-9_24,,tools for genetic manipulation of cyanobacteria,doi:10.1007/978-94-007-0388-9_24,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1016/j.hal.2011.11.001,2011.0,A multiplex qPCR targeting hepato- and neurotoxigenic cyanobacteria of global significance,,Harmful Algae,cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2015938928,,10.1016/j.hal.2011.11.001,,a multiplex qpcr targeting hepato and neurotoxigenic cyanobacteria of global significance,doi:10.1016/j.hal.2011.11.001,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1016/j.limno.2010.12.003,2011.0,"Cyanobacterial blooms in Lake Atitlan, Guatemala",,Limnologica,cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2038625617,,10.1016/j.limno.2010.12.003,,cyanobacterial blooms in lake atitlan guatemala,doi:10.1016/j.limno.2010.12.003,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.3410/f.13403956.14774054,2011.0,Faculty Opinions recommendation of Phage auxiliary metabolic genes and the redirection of cyanobacterial host carbon metabolism.,,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,cyanobacterial sxt genes,cyanobacteria_stx,,,10.3410/f.13403956.14774054,,faculty opinions recommendation of phage auxiliary metabolic genes and the redirection of cyanobacterial host carbon metabolism,doi:10.3410/f.13403956.14774054,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.4236/jwarp.2011.36044,2011.0,Cylindrospermopsin in Water Supply Reservoirs in Brazil Determined by Immunochemical and Molecular Methods,"It is reported for the first time in Brazil and South America the presence of cylindrospermopsin (CYN) in water supply reservoirs. CYN is a powerful hepatotoxic alkaloid implicated in outbreaks of human sicknesses. We detected CYN in different sources of water in Northeastern Brazil using molecular and immunological techniques. The highest concentrations of toxin occurred in the Jucazinho reservoir with the phytoplankton containing the potentially CYN-producing C. raciborskii and Sphaerospermopsis aphanizomenoides (previously known as Aphanizomenon aphanizomenoides). The polyketide synthase (PKS) and peptide synthetase (PS), which are directly related to the ability to produce CYN, were found in all the analyzed samples. The result of the present study emphasizes the need to improve monitoring of CYN in water bodies used for drinking and recreation, in order to avoid exposure of human populations to this toxin.",Journal of Water Resource and Protection,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W2029734122,,10.4236/jwarp.2011.36044,,cylindrospermopsin in water supply reservoirs in brazil determined by immunochemical and molecular methods,doi:10.4236/jwarp.2011.36044,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,aphanizomenon,
CrossRef,,10.1002/chin.201003271,2010.0,ChemInform Abstract: Mining Cyanobacterial Genomes for Genes Encoding Complex Biosynthetic Pathways,"<jats:title>Abstract</jats:title><jats:p>ChemInform is a weekly Abstracting Service, delivering concise information at a glance that was extracted from about 100 leading journals. To access a ChemInform Abstract of an article which was published elsewhere, please select a “Full Text” option. The original article is trackable via the “References” option.</jats:p>",ChemInform,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1002/chin.201003271,,cheminform abstract mining cyanobacterial genomes for genes encoding complex biosynthetic pathways,doi:10.1002/chin.201003271,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.1093/dnares/dsq004,2010.0,"Genomic Structure of an Economically Important Cyanobacterium, Arthrospira (Spirulina) platensis NIES-39","A filamentous non-N(2)-fixing cyanobacterium, Arthrospira (Spirulina) platensis, is an important organism for industrial applications and as a food supply. Almost the complete genome of A. platensis NIES-39 was determined in this study. The genome structure of A. platensis is estimated to be a single, circular chromosome of 6.8 Mb, based on optical mapping. Annotation of this 6.7 Mb sequence yielded 6630 protein-coding genes as well as two sets of rRNA genes and 40 tRNA genes. Of the protein-coding genes, 78% are similar to those of other organisms; the remaining 22% are currently unknown. A total 612 kb of the genome comprise group II introns, insertion sequences and some repetitive elements. Group I introns are located in a protein-coding region. Abundant restriction-modification systems were determined. Unique features in the gene composition were noted, particularly in a large number of genes for adenylate cyclase and haemolysin-like Ca(2+)-binding proteins and in chemotaxis proteins. Filament-specific genes were highlighted by comparative genomic analysis.",DNA Research,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,https://openalex.org/W2161663261,,10.1093/dnares/dsq004,,genomic structure of an economically important cyanobacterium arthrospira spirulina platensis nies 39,doi:10.1093/dnares/dsq004,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterium,
OpenAlex,,10.1155/2010/214186,2010.0,Anticancer Drugs from Marine Flora: An Overview,"Marine floras, such as bacteria, actinobacteria, cyanobacteria, fungi, microalgae, seaweeds, mangroves, and other halophytes are extremely important oceanic resources, constituting over 90% of the oceanic biomass. They are taxonomically diverse, largely productive, biologically active, and chemically unique offering a great scope for discovery of new anticancer drugs. The marine floras are rich in medicinally potent chemicals predominantly belonging to polyphenols and sulphated polysaccharides. The chemicals have displayed an array of pharmacological properties especially antioxidant, immunostimulatory, and antitumour activities. The phytochemicals possibly activate macrophages, induce apoptosis, and prevent oxidative damage of DNA, thereby controlling carcinogenesis. In spite of vast resources enriched with chemicals, the marine floras are largely unexplored for anticancer lead compounds. Hence, this paper reviews the works so far conducted on this aspect with a view to provide a baseline information for promoting the marine flora-based anticancer research in the present context of increasing cancer incidence, deprived of the cheaper, safer, and potent medicines to challenge the dreadful human disease.",Journal of Oncology,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2106029128,,10.1155/2010/214186,,anticancer drugs from marine flora an overview,doi:10.1155/2010/214186,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.3354/ame01431,2010.0,"Nitrogenase genes in non-cyanobacterial plankton: prevalence, diversity and regulation in marine waters",,Aquatic Microbial Ecology,cyanobacterial sxt genes,cyanobacteria_stx,,,10.3354/ame01431,,nitrogenase genes in non cyanobacterial plankton prevalence diversity and regulation in marine waters,doi:10.3354/ame01431,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.3410/f.6110956.6142056,2010.0,Faculty Opinions recommendation of The genetic and molecular basis for sunscreen biosynthesis in cyanobacteria.,,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.3410/f.6110956.6142056,,faculty opinions recommendation of the genetic and molecular basis for sunscreen biosynthesis in cyanobacteria,doi:10.3410/f.6110956.6142056,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/978-1-60327-853-9_20,2009.0,Horizontal Gene Transfer in Cyanobacterial Signature Genes,,Methods in Molecular Biology,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1007/978-1-60327-853-9_20,,horizontal gene transfer in cyanobacterial signature genes,doi:10.1007/978-1-60327-853-9_20,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.1007/978-90-481-2863-1_8,2009.0,Lipid Biosynthesis and its Regulation in Cyanobacteria,,Advances in Photosynthesis and Respiration,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1007/978-90-481-2863-1_8,,lipid biosynthesis and its regulation in cyanobacteria,doi:10.1007/978-90-481-2863-1_8,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1007/s11816-009-0100-0,2009.0,Transgenic plants with cyanobacterial genes,,Plant Biotechnology Reports,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1007/s11816-009-0100-0,,transgenic plants with cyanobacterial genes,doi:10.1007/s11816-009-0100-0,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.1039/b817074f,2009.0,Mining cyanobacterial genomes for genes encoding complex biosynthetic pathways,,Natural Product Reports,cyanobacterial sxt genes,cyanobacteria_stx,,,10.1039/b817074f,,mining cyanobacterial genomes for genes encoding complex biosynthetic pathways,doi:10.1039/b817074f,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
PubMed,18461785.0,10.1007/978-0-387-75865-7_27,2008.0,Health effects associated with controlled exposures to cyanobacterial toxins.,"The cyanobacterial toxins of concern as potential human health hazards are those known to occur widely in drinking water sources, and therefore may be present in water for human use. The toxins include a diverse range of chemical compounds, with equally diverse toxic effects. These toxins are not limited to individual cyanobacterial species or genera, and all of the toxins of concern to human health are produced by multiple cyanobacterial species.",Advances in experimental medicine and biology,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1007/978-0-387-75865-7_27,18461785.0,health effects associated with controlled exposures to cyanobacterial toxins,doi:10.1007/978-0-387-75865-7_27,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.1007/978-0-387-75865-7_39,2008.0,Toxin mixture in cyanobacterial blooms – a critical comparison of reality with current procedures employed in human health risk assessment,,Advances in experimental medicine and biology,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W2143762207,,10.1007/978-0-387-75865-7_39,,toxin mixture in cyanobacterial blooms a critical comparison of reality with current procedures employed in human health risk assessment,doi:10.1007/978-0-387-75865-7_39,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.1016/j.hal.2008.04.005,2008.0,Are cyanobacteria involved in Ciguatera Fish Poisoning-like outbreaks in New Caledonia?,,Harmful Algae,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W1986220437,,10.1016/j.hal.2008.04.005,,are cyanobacteria involved in ciguatera fish poisoning like outbreaks in new caledonia,doi:10.1016/j.hal.2008.04.005,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1127/1864-1318/2008/0126-0003,2008.0,Blue-greens and man Draft of a case study: Aphanizomenon flos-aquae,,Algological Studies,Aphanizomenon saxitoxin,cyanobacteria_stx,,,10.1127/1864-1318/2008/0126-0003,,blue greens and man draft of a case study aphanizomenon flos aquae,doi:10.1127/1864-1318/2008/0126-0003,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,aphanizomenon,
OpenAlex,,10.2298/aoo0804055j,2008.0,Cyanotoxins: New health risk factor in Serbia,"Cyanobacteria are responsible for poisoning numerous cases of livestock and other animals, but sometimes they induce serious problems in humans. Mass occurrence and blooms of cyanobacteria were studied in rivers, canals, lakes, and accu?mulations that had been examined in Serbia during period 1980-2002. Because of massive blooming of cyanobacteria, when they produce cyanotoxins, which could be responsible for poisoning, and damage of organs, studies are steered to better understanding cyanotoxins effects on human health. The investigation on microcystins, as one of many cyanotoxins, is increas?ing due to the related ecological and public health risks. There is evidence that microcystins have a tumor promoting activity and microcystin-LRcould be tumor initiator and possibly cancerogenic to humans. Epidemiological studies have suggested that there is connection between primary liver cancer (PLC) and microcystins, as one of risk factor for high incidence rate of PLC in Serbia.",Archive of oncology,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W1997402280,,10.2298/aoo0804055j,,cyanotoxins new health risk factor in serbia,doi:10.2298/aoo0804055j,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
PubMed,18461777.0,,2008.0,The genetics and genomics of cyanobacterial toxicity.,,Advances in experimental medicine and biology,cyanobacteria saxitoxin,cyanobacteria_stx,,,,18461777.0,the genetics and genomics of cyanobacterial toxicity,pmid:18461777.0,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.1002/9780470514535.ch9,2007.0,"Biosynthesis of Open‐Chain Tetrapyrroles in Plants, Algae, and Cyanobacteria",,Novartis Foundation Symposia,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.1002/9780470514535.ch9,,biosynthesis of open chain tetrapyrroles in plants algae and cyanobacteria,doi:10.1002/9780470514535.ch9,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1016/b978-044452857-5.50012-6,2007.0,Plant Symbioses with Frankia and Cyanobacteria,,Biology of the Nitrogen Cycle,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,,,10.1016/b978-044452857-5.50012-6,,plant symbioses with frankia and cyanobacteria,doi:10.1016/b978-044452857-5.50012-6,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1111/j.1574-6941.2006.00226.x,2007.0,First report of toxic Cylindrospermopsis raciborskii and Raphidiopsis mediterranea (Cyanoprokaryota) in Egyptian fresh waters,,FEMS Microbiology Ecology,Raphidiopsis saxitoxin,cyanobacteria_stx,,,10.1111/j.1574-6941.2006.00226.x,,first report of toxic cylindrospermopsis raciborskii and raphidiopsis mediterranea cyanoprokaryota in egyptian fresh waters,doi:10.1111/j.1574-6941.2006.00226.x,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cylindrospermopsis,
OpenAlex,,10.1111/j.1574-6968.2007.00751.x,2007.0,The presence of the cyanobacterial toxin microcystin in black band disease of corals,"Black band disease (BBD) is a migrating, cyanobacterial dominated, sulfide-rich microbial mat that moves across coral colonies lysing coral tissue. While it is known that BBD sulfate-reducing bacteria contribute to BBD pathogenicity by production of sulfide, additional mechanisms of toxicity may be involved. Using HPLC/MS, the cyanotoxin microcystin was detected in 22 field samples of BBD collected from five coral species on nine reefs of the wider Caribbean (Florida Keys and Bahamas). Two cyanobacterial cultures isolated from BBD, Geitlerinema and Leptolyngbya sp. contained microcystin based on HPLC/MS, with toxic activity confirmed using the protein phosphatase inhibition assay. The gene mcyA from the microcystin synthesis complex was detected in two field samples and from both BBD cyanobacterial cultures. Microcystin was not detected in six BBD samples from a different area of the Caribbean (St Croix, USVI) and the Philippines, suggesting regional specificity for BBD microcystin. This is the first report of the presence of microcystin in a coral disease.",FEMS Microbiology Letters,temperature cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2026203079,,10.1111/j.1574-6968.2007.00751.x,,the presence of the cyanobacterial toxin microcystin in black band disease of corals,doi:10.1111/j.1574-6968.2007.00751.x,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.1016/j.envint.2006.03.010,2006.0,Comparative gene expression of PSP-toxin producing and non-toxic Anabaena circinalis strains,,Environment International,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W1979115778,,10.1016/j.envint.2006.03.010,,comparative gene expression of psp toxin producing and non toxic anabaena circinalis strains,doi:10.1016/j.envint.2006.03.010,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,anabaena,
OpenAlex,,10.1146/annurev.micro.60.080805.142115,2006.0,Environmental Biology of the Marine <i>Roseobacter</i> Lineage,"The Roseobacter lineage is a phylogenetically coherent, physiologically heterogeneous group of alpha-Proteobacteria comprising up to 25% of marine microbial communities, especially in coastal and polar oceans, and it is the only lineage in which cultivated bacteria are closely related to environmental clones. Currently 41 subclusters are described, covering all major marine ecological niches (seawater, algal blooms, microbial mats, sediments, sea ice, marine invertebrates). Members of the Roseobacter lineage play an important role for the global carbon and sulfur cycle and the climate, since they have the trait of aerobic anoxygenic photosynthesis, oxidize the greenhouse gas carbon monoxide, and produce the climate-relevant gas dimethylsulfide through the degradation of algal osmolytes. Production of bioactive metabolites and quorum-sensing-regulated control of gene expression mediate their success in complex communities. Studies of representative isolates in culture, whole-genome sequencing, e.g., of Silicibacter pomeroyi, and the analysis of marine metagenome libraries have started to reveal the environmental biology of this important marine group.",Annual Review of Microbiology,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2108394990,,10.1146/annurev.micro.60.080805.142115,,environmental biology of the marine roseobacter lineage,doi:10.1146/annurev.micro.60.080805.142115,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,climate; environmental
OpenAlex,,10.23818/limn.25.30,2006.0,"Eutrophication, toxic cyanobacteria and cyanotoxins: when ecosystems cry for help","The natural evolution of aquatic ecosystems may lead to their eutrophication even when anthropogenic influence is scarce or absent. This is clearly seen in natural lakes and rivers in remote areas such as the Amazon region The runoff of nutrients and organic matter is due to accumulate especially in lakes and ponds or slow flowing rivers. This problem is accelerated whenever man influences the water quality of a river basin. In fact, we may consider that eutrophication has been accelerated and anthropogenic influence on water quality has its starting point, since early civilizations started to use manure to increase crops productivity, such",Limnetica,Aphanizomenon saxitoxin,cyanobacteria_stx,https://openalex.org/W2125707871,,10.23818/limn.25.30,,eutrophication toxic cyanobacteria and cyanotoxins when ecosystems cry for help,doi:10.23818/limn.25.30,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.3410/f.1029248.375054,2006.0,Faculty Opinions recommendation of Prevalence and evolution of core photosystem II genes in marine cyanobacterial viruses and their hosts.,,Faculty Opinions – Post-Publication Peer Review of the Biomedical Literature,cyanobacterial sxt genes,cyanobacteria_stx,,,10.3410/f.1029248.375054,,faculty opinions recommendation of prevalence and evolution of core photosystem ii genes in marine cyanobacterial viruses and their hosts,doi:10.3410/f.1029248.375054,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
CrossRef,,10.1007/s00239-004-0073-0,2005.0,"Molecular Evolution of ldpA, a Gene Mediating the Circadian Input Signal in Cyanobacteria",,Journal of Molecular Evolution,saxitoxin evolution cyanobacteria,cyanobacteria_stx,,,10.1007/s00239-004-0073-0,,molecular evolution of ldpa a gene mediating the circadian input signal in cyanobacteria,doi:10.1007/s00239-004-0073-0,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1016/j.hal.2005.03.002,2005.0,Molecular characterization of Cylindrospermopsis raciborskii strains isolated from Portuguese freshwaters,,Harmful Algae,cyanobacteria paralytic shellfish toxins,cyanobacteria_stx,https://openalex.org/W2080260929,,10.1016/j.hal.2005.03.002,,molecular characterization of cylindrospermopsis raciborskii strains isolated from portuguese freshwaters,doi:10.1016/j.hal.2005.03.002,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cylindrospermopsis,
OpenAlex,,10.1016/j.toxicon.2005.02.031,2005.0,First report in a river in France of the benthic cyanobacterium Phormidium favosum producing anatoxin-a associated with dog neurotoxicosis,,Toxicon,cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2153993751,,10.1016/j.toxicon.2005.02.031,,first report in a river in france of the benthic cyanobacterium phormidium favosum producing anatoxin a associated with dog neurotoxicosis,doi:10.1016/j.toxicon.2005.02.031,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterium,
