source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
OpenAlex,,10.3390/toxins12050322,2020.0,A Screening Tool for the Direct Analysis of Marine and Freshwater Phycotoxins in Organic SPATT Extracts from the Chesapeake Bay,"Many detection methods for phycotoxins, bioactive compounds produced by harmful algae, focus on one compound or a class of related compounds. Multiple harmful algal species often co-occur in the environment, however, emphasizing the need to analyze for the presence of multiple groups of marine and freshwater phycotoxins in environmental samples, e.g., extracts from solid phase adsorption toxin tracking (SPATT). Two methods were developed to screen for 13 phycotoxins (microcystin-RR, -LR, -YR, azaspiracid-1, -2, karlotoxin 3, goniodomin A, brevetoxin-2, yessotoxin, pectenotoxin-2, dinophysistoxin-1, -2, and okadaic acid) in organic SPATT extracts using ultra-performance liquid chromatography-tandem mass spectrometry (UPLC-MS/MS) equipped with a trapping dimension (trap) and at-column dilution (ACD). The performance of each compound under 36 combinations of chromatographic conditions was characterized, and two final methods, acidic and basic, were selected based on peak shapes, signal intensities, resolution, and the separation in time of positive and negative MS ionization modes. Injection volumes of up to 1 mL were possible through trap/ACD technology, resulting in limits of detection between 0.001 and 0.05 µg/L across the analytes. Benefits highlighted in this study, beyond the improved detection limits and co-detection of multiple toxin groups, include the ability to inject samples of 100% organic solvent, ensuring analyte stability and streamlining workflow through the elimination of laborious sample preparation steps.",Toxins,Pyrodinium bahamense saxitoxin,dinoflagellate_stx,https://openalex.org/W3025671315,,10.3390/toxins12050322,,a screening tool for the direct analysis of marine and freshwater phycotoxins in organic spatt extracts from the chesapeake bay,doi:10.3390/toxins12050322,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.5334/aogh.2831,2020.0,Human Health and Ocean Pollution,"Background: Pollution - unwanted waste released to air, water, and land by human activity - is the largest environmental cause of disease in the world today. It is responsible for an estimated nine million premature deaths per year, enormous economic losses, erosion of human capital, and degradation of ecosystems. Ocean pollution is an important, but insufficiently recognized and inadequately controlled component of global pollution. It poses serious threats to human health and well-being. The nature and magnitude of these impacts are only beginning to be understood. Goals: (1) Broadly examine the known and potential impacts of ocean pollution on human health. (2) Inform policy makers, government leaders, international organizations, civil society, and the global public of these threats. (3) Propose priorities for interventions to control and prevent pollution of the seas and safeguard human health. Methods: Topic-focused reviews that examine the effects of ocean pollution on human health, identify gaps in knowledge, project future trends, and offer evidence-based guidance for effective intervention. Environmental Findings: Pollution of the oceans is widespread, worsening, and in most countries poorly controlled. It is a complex mixture of toxic metals, plastics, manufactured chemicals, petroleum, urban and industrial wastes, pesticides, fertilizers, pharmaceutical chemicals, agricultural runoff, and sewage. More than 80% arises from land-based sources. It reaches the oceans through rivers, runoff, atmospheric deposition and direct discharges. It is often heaviest near the coasts and most highly concentrated along the coasts of low- and middle-income countries. Plastic is a rapidly increasing and highly visible component of ocean pollution, and an estimated 10 million metric tons of plastic waste enter the seas each year. Mercury is the metal pollutant of greatest concern in the oceans; it is released from two main sources - coal combustion and small-scale gold mining. Global spread of industrialized agriculture with increasing use of chemical fertilizer leads to extension of Harmful Algal Blooms (HABs) to previously unaffected regions. Chemical pollutants are ubiquitous and contaminate seas and marine organisms from the high Arctic to the abyssal depths. Ecosystem Findings: species. Industrial discharges, pharmaceutical wastes, pesticides, and sewage contribute to global declines in fish stocks. Human Health Findings: infections, including cholera, will increase in frequency and extend to new areas. All of the health impacts of ocean pollution fall disproportionately on vulnerable populations in the Global South - environmental injustice on a planetary scale. Conclusions: Ocean pollution is a global problem. It arises from multiple sources and crosses national boundaries. It is the consequence of reckless, shortsighted, and unsustainable exploitation of the earth's resources. It endangers marine ecosystems. It impedes the production of atmospheric oxygen. Its threats to human health are great and growing, but still incompletely understood. Its economic costs are only beginning to be counted.Ocean pollution can be prevented. Like all forms of pollution, ocean pollution can be controlled by deploying data-driven strategies based on law, policy, technology, and enforcement that target priority pollution sources. Many countries have used these tools to control air and water pollution and are now applying them to ocean pollution. Successes achieved to date demonstrate that broader control is feasible. Heavily polluted harbors have been cleaned, estuaries rejuvenated, and coral reefs restored.Prevention of ocean pollution creates many benefits. It boosts economies, increases tourism, helps restore fisheries, and improves human health and well-being. It advances the Sustainable Development Goals (SDG). These benefits will last for centuries. Recommendations: World leaders who recognize the gravity of ocean pollution, acknowledge its growing dangers, engage civil society and the global public, and take bold, evidence-based action to stop pollution at source will be critical to preventing ocean pollution and safeguarding human health.Prevention of pollution from land-based sources is key. Eliminating coal combustion and banning all uses of mercury will reduce mercury pollution. Bans on single-use plastic and better management of plastic waste reduce plastic pollution. Bans on persistent organic pollutants (POPs) have reduced pollution by PCBs and DDT. Control of industrial discharges, treatment of sewage, and reduced applications of fertilizers have mitigated coastal pollution and are reducing frequency of HABs. National, regional and international marine pollution control programs that are adequately funded and backed by strong enforcement have been shown to be effective. Robust monitoring is essential to track progress.Further interventions that hold great promise include wide-scale transition to renewable fuels; transition to a circular economy that creates little waste and focuses on equity rather than on endless growth; embracing the principles of green chemistry; and building scientific capacity in all countries.Designation of Marine Protected Areas (MPAs) will safeguard critical ecosystems, protect vulnerable fish stocks, and enhance human health and well-being. Creation of MPAs is an important manifestation of national and international commitment to protecting the health of the seas.",Annals of Global Health,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W3108665729,,10.5334/aogh.2831,,human health and ocean pollution,doi:10.5334/aogh.2831,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.1016/j.hal.2019.101729,2019.0,Modeling harmful algal blooms in a changing climate,,Harmful Algae,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2995859277,,10.1016/j.hal.2019.101729,,modeling harmful algal blooms in a changing climate,doi:10.1016/j.hal.2019.101729,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,climate
OpenAlex,,10.1111/raq.12337,2019.0,Environmental issues in Chilean salmon farming: a review,"Abstract The growth of Chilean salmon production has not been free of important sanitary and environmental shortcomings. To ensure sustainability, it is necessary to understand the environmental impacts of salmon production on the Patagonian ecosystems. Currently, there is limited regulation or monitoring of impacts in the freshwater phase compared to the marine fattening stage, and there is some evidence of local eutrophication impact and diversity changes downstream the farms. Eutrophication of Patagonian channels and fjords from marine farms has been recognized as crucial environmental risk, although most scientific evidence comes from local effects below and around farms. So far, there are no regulations based on carrying capacity estimates to limit maximum fish biomass per area or water body. There is controversy regarding the potential role of nutrients derived from farming in triggering harmful algal blooms, yet current environmental monitoring and available information does not allow establishing or rejecting a cause–effect relationship. Pesticides used to control sea lice infestation have been shown to be deleterious to some non‐target species. There is evidence that the use of high quantities of antibiotics has allowed the development of antibiotic‐resistant bacteria in sediments and there is concern that salmon aquaculture has the potential to increase the proportion of antimicrobial‐resistant bacteria to antibiotics that are used in human medicine. There is an urgent need for more comprehensive ecosystem (beyond farm) studies on the impacts of antibiotics. Escapes of salmon (exotic species) from farms are a relevant environmental risk, although the most farmed species, Salmo salar , has shown little success in establishing wild populations. The review identifies critical knowledge gaps whose fulfilment is essential to advance towards an ecosystem approach to aquaculture and to protect Patagonian ecosystems.",Reviews in Aquaculture,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2943192541,,10.1111/raq.12337,,environmental issues in chilean salmon farming a review,doi:10.1111/raq.12337,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.3389/fmars.2019.00322,2019.0,"Effects of Ocean Acidification on Marine Photosynthetic Organisms Under the Concurrent Influences of Warming, UV Radiation, and Deoxygenation","Overall, most ocean-based global change biology studies have used single and/or double stressors in laboratory tests. This overview examines the combined effects of OA with other features such as warming, solar UV radiation, and deoxygenation, focusing on primary producers.",Frontiers in Marine Science,Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W2951206831,,10.3389/fmars.2019.00322,,effects of ocean acidification on marine photosynthetic organisms under the concurrent influences of warming uv radiation and deoxygenation,doi:10.3389/fmars.2019.00322,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,warming
OpenAlex,,10.3390/md17050269,2019.0,Marine Natural Products from Microalgae: An -Omics Overview,"Over the last decade, genome sequences and other -omics datasets have been produced for a wide range of microalgae, and several others are on the way. Marine microalgae possess distinct and unique metabolic pathways, and can potentially produce specific secondary metabolites with biological activity (e.g., antipredator, allelopathic, antiproliferative, cytotoxic, anticancer, photoprotective, as well as anti-infective and antifouling activities). Because microalgae are very diverse, and adapted to a broad variety of environmental conditions, the chances to find novel and unexplored bioactive metabolites with properties of interest for biotechnological and biomedical applications are high. This review presents a comprehensive overview of the current efforts and of the available solutions to produce, explore and exploit -omics datasets, with the aim of identifying species and strains with the highest potential for the identification of novel marine natural products. In addition, funding efforts for the implementation of marine microalgal -omics resources and future perspectives are presented as well.",Marine Drugs,Alexandrium sxtA,dinoflagellate_stx,https://openalex.org/W2944543839,,10.3390/md17050269,,marine natural products from microalgae an omics overview,doi:10.3390/md17050269,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.1002/lno.11078,2018.0,"Trophic interactions, toxicokinetics, and detoxification processes in a domoic acid‐producing diatom and two copepod species","Abstract In costal ecosystems, copepods coexist with toxin‐producing phytoplankton. The presence of copepods can amplify the phytoplankton toxin production and thereby increase the overall toxicity of a bloom. Copepods are not always affected by the toxins and can vector the toxins to higher trophic levels. To investigate the interactions between toxin producers and their grazers, we determined the kinetics of grazer‐induced increases in toxin production and the subsequent toxin reduction in a domoic acid (DA)‐producing diatom, Pseudo‐nitzschia seriata . The cellular DA level of the diatom was within the range of in situ measurements. Ten days after removal of the copepods, 28% ± 8% of the cellular DA still remained in the cells. Simultaneously, we monitored the toxicokinetics of DA in two grazers; Calanus finmarchicus and Calanus glacialis . After 144 h of grazing on the toxic diet, the copepods accumulated and retained high concentrations of DA. Nine hours after exposure to the toxic diet was terminated, the copepods had depurated 70% ± 10% of the DA. The depuration lasted 4 ± 2 d and was independent of Calanus species and treatment. We explored the possible physiological responses in copepods after feeding on a purely toxic diet from gene expression profiles of C. finmarchicus . Expression of genes regulating several major metabolic and cellular processes was reduced in copepods feeding on DA‐containing diatoms, and we hypothesize that this is because of exposure to DA.",Limnology and Oceanography,Alexandrium transcriptome saxitoxin,dinoflagellate_stx,https://openalex.org/W2903013171,,10.1002/lno.11078,,trophic interactions toxicokinetics and detoxification processes in a domoic acid producing diatom and two copepod species,doi:10.1002/lno.11078,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,bloom
PubMed,29974739.0,10.1021/acssensors.8b00359,2018.0,Electrochemical Biosensing of Algal Toxins in Water: The Current State-of-the-Art.,"Due to increasing stringency of water legislation and extreme consequences that failure to detect some contaminants in water can involve, there has been a strong interest in developing electrochemical biosensors for algal toxin detection during the past decade, evidenced by literature increasing from 2 journal papers pre-2009 to 24 between 2009 and 2018. In this context, this review has summarized recent progress of successful algal toxin detection in water using electrochemical biosensing techniques. Satisfactory detection recoveries using real environmental water samples and good sensor repeatability and reproducibility have been achieved, along with some excellent limit-of-detection (LOD) reported. Recent electrochemical biosensor literature in algal toxin detection is compared and discussed to cover three major design components: (1) biorecognition elements, (2) electrochemical read-out techniques, and (3) sensor electrodes and signal amplification strategy. The recent development of electrochemical biosensors has provided one more step further toward quick in situ detection of algal toxins in the contamination point of the water source. In the end, we have also critically reviewed the current challenges and research opportunities regarding electrochemical biosensors for algal toxin detection that need to be addressed before they attain commercial viability.",ACS sensors,saxitoxin dinoflagellate,dinoflagellate_stx,,,10.1021/acssensors.8b00359,29974739.0,electrochemical biosensing of algal toxins in water the current state of the art,doi:10.1021/acssensors.8b00359,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.3390/atmos9100385,2018.0,Climate Change and Water-Related Infectious Diseases,"Background: Water-related, including waterborne, diseases remain important sources of morbidity and mortality worldwide, but particularly in developing countries. The potential for changes in disease associated with predicted anthropogenic climate changes make water-related diseases a target for prevention. Methods: We provide an overview of evidence on potential future changes in water-related disease associated with climate change. Results: A number of pathogens are likely to present risks to public health, including cholera, typhoid, dysentery, leptospirosis, diarrhoeal diseases and harmful algal blooms (HABS). The risks are greatest where the climate effects drive population movements, conflict and disruption, and where drinking water supply infrastructure is poor. The quality of evidence for water-related disease has been documented. Conclusions: We highlight the need to maintain and develop timely surveillance and rapid epidemiological responses to outbreaks and emergence of new waterborne pathogens in all countries. While the main burden of waterborne diseases is in developing countries, there needs to be both technical and financial mechanisms to ensure adequate quantities of good quality water, sewage disposal and hygiene for all. This will be essential in preventing excess morbidity and mortality in areas that will suffer from substantial changes in climate in the future.",Atmosphere,Pyrodinium bahamense saxitoxin,dinoflagellate_stx,https://openalex.org/W2894419233,,10.3390/atmos9100385,,climate change and water related infectious diseases,doi:10.3390/atmos9100385,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,climate
OpenAlex,,10.3390/md17010001,2018.0,"Polyamines in Microalgae: Something Borrowed, Something New","Microalgae of different evolutionary origins are typically found in rivers, lakes, and oceans, providing more than 45% of global primary production. They provide not only a food source for animals, but also affect microbial ecosystems through symbioses with microorganisms or secretion of some metabolites. Derived from amino acids, polyamines are present in almost all types of organisms, where they play important roles in maintaining physiological functions or against stress. Microalgae can produce a variety of distinct polyamines, and the polyamine content is important to meet the physiological needs of microalgae and may also affect other species in the environment. In addition, some polyamines produced by microalgae have medical or nanotechnological applications. Previous studies on several types of microalgae have indicated that the putative polyamine metabolic pathways may be as complicated as the genomes of these organisms, which contain genes originating from plants, animals, and even bacteria. There are also several novel polyamine synthetic routes in microalgae. Understanding the nature of polyamines in microalgae will not only improve our knowledge of microalgal physiology and ecological function, but also provide valuable information for biotechnological applications.",Marine Drugs,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2905733564,,10.3390/md17010001,,polyamines in microalgae something borrowed something new,doi:10.3390/md17010001,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,stress
OpenAlex,,,2018.0,Surface air temperature,"•Average annual surface air temperature anomaly (+1.3°C) over land north of 60°N for October 2014-September 2015 was the highest in the observational record beginning in 1900; this represents a 2.9°C increase since the beginning of the 20th Century.&#13;\n•Average air temperature anomalies in all seasons between October 2014 and September 2015 were generally positive throughout the Arctic, with extensive regions exceeding +3°C relative to a 1981-2010 baseline.&#13;\n•Anomalously warm conditions from November 2014 through June 2015 in Alaska were caused by weather patterns that advected warm mid-latitude air northward from the northeast Pacific Ocean. Anomalously warm Arctic conditions during spring (April, May, June) 2015 across central Eurasia were also due to southerly winds.&#13;\n•Strong connections between the Arctic and the mid-latitudes were also seen in late winter-early spring (February-April) 2015, when cold air advected south-eastward from the central Arctic resulted in major negative temperature anomalies over eastern North America.",Lincoln Repository (University of Lincoln),Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W2604235641,,,,surface air temperature,title:surface air temperature,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,temperature
OpenAlex,,10.3389/fmicb.2017.00802,2017.0,The Hologenome Across Environments and the Implications of a Host-Associated Microbial Repertoire,"Our understanding of the diverse interactions between hosts and microbes has grown profoundly over the past two decades and, as a product, has revolutionized our knowledge of the life sciences. Through primarily laboratory experiments, the current framework for holobionts and their respective hologenomes aims to decipher the underpinnings and implications of symbioses between host and microbiome. However, the laboratory setting restricts the full spectrum of host-associated symbionts as compared to those found in nature; thus, limiting the potential for a holistic interpretation of the functional roles the microbiome plays in host biology. When holobionts are studied in nature, associated microbial communities vary considerably between conditions, resulting in more microbial associates as part of the ""hologenome"" across environments than in either environment alone. We review and synthesize empirical evidence suggesting that hosts may associate with a larger microbial network that, in part, corresponds to experiencing diverse environmental conditions. To conceptualize the interactions between host and microbiome in an ecological context, we suggest the ""host-associated microbial repertoire,"" which is the sum of microbial species a host may associate with over the course of its life-history under all encountered environmental circumstances. Furthermore, using examples from both terrestrial and marine ecosystems, we discuss how this concept may be used as a framework to compare the ability of the holobiont to acclimate and adapt to environmental variation, and propose three ""signatures"" of the concept.",Frontiers in Microbiology,Alexandrium transcriptome saxitoxin,dinoflagellate_stx,https://openalex.org/W2611243442,,10.3389/fmicb.2017.00802,,the hologenome across environments and the implications of a host associated microbial repertoire,doi:10.3389/fmicb.2017.00802,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.5670/oceanog.2017.427,2017.0,The Quest to Develop Ecogenomic Sensors: A 25-Year History of the Environmental Sample Processor (ESP) as a Case Study,,Oceanography,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W2789987510,,10.5670/oceanog.2017.427,,the quest to develop ecogenomic sensors a 25 year history of the environmental sample processor esp as a case study,doi:10.5670/oceanog.2017.427,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.1111/faf.12152,2016.0,"Aquatic food security: insights into challenges and solutions from an analysis of interactions between fisheries, aquaculture, food safety, human health, fish and human welfare, economy and environment","Abstract Fisheries and aquaculture production, imports, exports and equitability of distribution determine the supply of aquatic food to people. Aquatic food security is achieved when a food supply is sufficient, safe, sustainable, shockproof and sound: sufficient, to meet needs and preferences of people; safe, to provide nutritional benefit while posing minimal health risks; sustainable, to provide food now and for future generations; shock‐proof, to provide resilience to shocks in production systems and supply chains; and sound, to meet legal and ethical standards for welfare of animals, people and environment. Here, we present an integrated assessment of these elements of the aquatic food system in the United Kingdom, a system linked to dynamic global networks of producers, processors and markets. Our assessment addresses sufficiency of supply from aquaculture, fisheries and trade; safety of supply given biological, chemical and radiation hazards; social, economic and environmental sustainability of production systems and supply chains; system resilience to social, economic and environmental shocks; welfare of fish, people and environment; and the authenticity of food. Conventionally, these aspects of the food system are not assessed collectively, so information supporting our assessment is widely dispersed. Our assessment reveals trade‐offs and challenges in the food system that are easily overlooked in sectoral analyses of fisheries, aquaculture, health, medicine, human and fish welfare, safety and environment. We highlight potential benefits of an integrated, systematic and ongoing process to assess security of the aquatic food system and to predict impacts of social, economic and environmental change on food supply and demand.",Fish and Fisheries,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2256259525,,10.1111/faf.12152,,aquatic food security insights into challenges and solutions from an analysis of interactions between fisheries aquaculture food safety human health fish and human welfare economy and environment,doi:10.1111/faf.12152,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.3390/md14100191,2016.0,Extracellular Metabolites from Industrial Microalgae and Their Biotechnological Potential,"Industrial microalgae, as a big family of promising producers of renewable biomass feedstock, have been commercially exploited for functional food, living feed and feed additives, high-value chemicals in nutraceuticals, cosmeceuticals, and chemical reagents. Recently, microalgae have also been considered as a group that might play an important role in biofuel development and environmental protection. Almost all current products of industrial microalgae are derived from their biomass; however, large amounts of spent cell-free media are available from mass cultivation that is mostly unexploited. In this contribution we discuss that these media, which may contain a remarkable diversity of bioactive substances are worthy to be recovered for further use. Obviously, the extracellular metabolites from industrial microalgae have long been neglected in the development of production methods for valuable metabolites. With the advances in the last ten years, more and more structures and properties from extracellular metabolites have been identified, and the potential utilization over wide fields is attracting attention. Some of these extracellular metabolites can be potentially used as drugs, antioxidants, growth regulators or metal chelators. The purpose of this review is to provide an overview of the known extracellular metabolites from industrial microalgae which might be of commercial interest. The attention mainly focuses on the reports of extracellular bioactive metabolites and their potential application in biotechnology.",Marine Drugs,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2535926344,,10.3390/md14100191,,extracellular metabolites from industrial microalgae and their biotechnological potential,doi:10.3390/md14100191,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.5772/63272,2016.0,Challenges and Opportunities in the Present Era of Marine Algal Applications,"Marine algae are of high importance in their natural habitats and even more now in the world of green technology. The sprouting interest of the scientific community and industries in these organisms is driven by the fast-growing world of modern biotechnology. Genomics, transcriptomics, proteomics, metabolomics and their integration collectively termed here as 'marine algal-omics' have broadened the research horizon in view of enhancing human's life by addressing environmental problems and encouraging novelty in the field of pharmaceuticals among so many more. Their use in the human society dates back to 500 B. C. in China and later across the globe; they are still being used for similar purposes and more today. There is a hiking interest in marine algae and their derivatives-from phycoremediation, food supplements, pharmaceuticals to dyes. Marine algae are currently considered as an emerging panacea for the society. They are being studied in a multitude of arenas. The multi-use of marine algae is enticing and promises to be a boon for industrial applications. Yet, most marine algae face challenges that might variably constrain their commercialisation. This chapter gives an overview of marine algae including all the 'omics' technologies involved in studying marine algae and it explores their multitude applications. It also draws the various successful industries budded around them and presents some of the challenges and opportunities along with future directions.",InTech eBooks,Alexandrium transcriptome saxitoxin,dinoflagellate_stx,https://openalex.org/W2496623869,,10.5772/63272,,challenges and opportunities in the present era of marine algal applications,doi:10.5772/63272,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.1016/j.hal.2015.07.009,2015.0,Harmful algal blooms and climate change: Learning from the past and present to forecast the future,,Harmful Algae,Alexandrium saxitoxin,dinoflagellate_stx,https://openalex.org/W2195352021,,10.1016/j.hal.2015.07.009,,harmful algal blooms and climate change learning from the past and present to forecast the future,doi:10.1016/j.hal.2015.07.009,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,climate
OpenAlex,,10.1016/j.hal.2015.11.001,2015.0,"Azadinium poporum from the Argentine Continental Shelf, Southwestern Atlantic, produces azaspiracid-2 and azaspiracid-2 phosphate",,Harmful Algae,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W2182077758,,10.1016/j.hal.2015.11.001,,azadinium poporum from the argentine continental shelf southwestern atlantic produces azaspiracid 2 and azaspiracid 2 phosphate,doi:10.1016/j.hal.2015.11.001,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,phosphate
OpenAlex,,10.1111/mms.12281,2015.0,Status of the world's baleen whales,"Abstract No global synthesis of the status of baleen whales has been published since the 2008 IUCN Red List assessments. Many populations remain at low numbers from historical commercial whaling, which had ceased for all but a few by 1989. Fishing gear entanglement and ship strikes are the most severe current threats. The acute and long‐term effects of anthropogenic noise and the cumulative effects of multiple stressors are of concern but poorly understood. The looming consequences of climate change and ocean acidification remain difficult to characterize. North Atlantic and North Pacific right whales are among the species listed as Endangered. Southern right, bowhead, and gray whales have been assessed as Least Concern but some subpopulations of these species ‐ western North Pacific gray whales, Chile‐Peru right whales, and Svalbard/Barents Sea and Sea of Okhotsk bowhead whales ‐ remain at low levels and are either Endangered or Critically Endangered. Eastern North Pacific blue whales have reportedly recovered, but Antarctic blue whales remain at about 1% of pre‐exploitation levels. Small isolated subspecies or subpopulations, such as northern Indian Ocean blue whales, Arabian Sea humpback whales, and Mediterranean Sea fin whales are threatened while most subpopulations of sei, Bryde's, and Omura's whales are inadequately monitored and difficult to assess.",Marine Mammal Science,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W2181364932,,10.1111/mms.12281,,status of the world s baleen whales,doi:10.1111/mms.12281,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,climate
OpenAlex,,10.3389/fmicb.2015.01232,2015.0,"Environmental and Sanitary Conditions of Guanabara Bay, Rio de Janeiro","Guanabara Bay is the second largest bay in the coast of Brazil, with an area of 384 km(2). In its surroundings live circa 16 million inhabitants, out of which 6 million live in Rio de Janeiro city, one of the largest cities of the country, and the host of the 2016 Olympic Games. Anthropogenic interference in Guanabara Bay area started early in the XVI century, but environmental impacts escalated from 1930, when this region underwent an industrialization process. Herein we present an overview of the current environmental and sanitary conditions of Guanabara Bay, a consequence of all these decades of impacts. We will focus on microbial communities, how they may affect higher trophic levels of the aquatic community and also human health. The anthropogenic impacts in the bay are flagged by heavy eutrophication and by the emergence of pathogenic microorganisms that are either carried by domestic and/or hospital waste (e.g., virus, KPC-producing bacteria, and fecal coliforms), or that proliferate in such conditions (e.g., vibrios). Antibiotic resistance genes are commonly found in metagenomes of Guanabara Bay planktonic microorganisms. Furthermore, eutrophication results in recurrent algal blooms, with signs of a shift toward flagellated, mixotrophic groups, including several potentially harmful species. A recent large-scale fish kill episode, and a long trend decrease in fish stocks also reflects the bay's degraded water quality. Although pollution of Guanabara Bay is not a recent problem, the hosting of the 2016 Olympic Games propelled the government to launch a series of plans to restore the bay's water quality. If all plans are fully implemented, the restoration of Guanabara Bay and its shores may be one of the best legacies of the Olympic Games in Rio de Janeiro.",Frontiers in Microbiology,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2188970108,,10.3389/fmicb.2015.01232,,environmental and sanitary conditions of guanabara bay rio de janeiro,doi:10.3389/fmicb.2015.01232,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,environmental
OpenAlex,,10.3390/md13031224,2015.0,Potential Threats Posed by New or Emerging Marine Biotoxins in UK Waters and Examination of Detection Methodology Used in Their Control: Brevetoxins,"Regular occurrence of brevetoxin-producing toxic phytoplankton in commercial shellfishery areas poses a significant risk to shellfish consumer health. Brevetoxins and their causative toxic phytoplankton are more limited in their global distribution than most marine toxins impacting commercial shellfisheries. On the other hand, trends in climate change could conceivably lead to increased risk posed by these toxins in UK waters. A request was made by UK food safety authorities to examine these toxins more closely to aid possible management strategies, should they pose a threat in the future. At the time of writing, brevetoxins have been detected in the Gulf of Mexico, the Southeast US coast and in New Zealand waters, where regulatory levels for brevetoxins in shellfish have existed for some time. This paper reviews evidence concerning the prevalence of brevetoxins and brevetoxin-producing phytoplankton in the UK, together with testing methodologies. Chemical, biological and biomolecular methods are reviewed, including recommendations for further work to enable effective testing. Although the focus here is on the UK, from a strategic standpoint many of the topics discussed will also be of interest in other parts of the world since new and emerging marine biotoxins are of global concern.",Marine Drugs,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W2089762567,,10.3390/md13031224,,potential threats posed by new or emerging marine biotoxins in uk waters and examination of detection methodology used in their control brevetoxins,doi:10.3390/md13031224,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,climate
OpenAlex,,10.3390/md13063809,2015.0,Dangerous Relations in the Arctic Marine Food Web: Interactions between Toxin Producing Pseudo-nitzschia Diatoms and Calanus Copepodites,"Diatoms of the genus Pseudo-nitzschia produce domoic acid (DA), a toxin that is vectored in the marine food web, thus causing serious problems for marine organisms and humans. In spite of this, knowledge of interactions between grazing zooplankton and diatoms is restricted. In this study, we examined the interactions between Calanus copepodites and toxin producing Pseudo-nitzschia. The copepodites were fed with different concentrations of toxic P. seriata and a strain of P. obtusa that previously was tested to be non-toxic. The ingestion rates did not differ among the diets (P. seriata, P. obtusa, a mixture of both species), and they accumulated 6%-16% of ingested DA (up to 420 µg per dry weight copepodite). When P. seriata was exposed to the copepodites, either through physical contact with the grazers or separated by a membrane, the toxicity of P. seriata increased (up to 3300%) suggesting the response to be chemically mediated. The induced response was also triggered when copepodites grazed on another diatom, supporting the hypothesis that the cues originate from the copepodite. Neither pH nor nutrient concentrations explained the induced DA production. Unexpectedly, P. obtusa also produced DA when exposed to grazing copepodites, thus representing the second reported toxic polar diatom.",Marine Drugs,Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W1528732276,,10.3390/md13063809,,dangerous relations in the arctic marine food web interactions between toxin producing pseudo nitzschia diatoms and calanus copepodites,doi:10.3390/md13063809,,1,low_relevance_or_noise,unspecified,0,0,0,0,1,,,,,nutrient
